Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
377,-18.25,26.4375,37.5,0.81,-4.84,7.96,0,0,0
378,-8.125,36.0625,29.6875,0.6,-4.79,8.13,0,0,0
379,-5.0625,38.625,26.9375,0.43,-4.67,8.51,0,0,0
380,-4.8125,40.0625,22,0.11,-4.68,8.65,0,0,0
381,-6,39.8125,19.125,0.02,-4.76,8.83,0,0,0
382,-9.9375,39,12.75,0,-4.81,8.88,0,0,0
383,-11.8125,39.0625,9.625,-0.12,-4.84,8.95,0,0,0
384,-13.625,39.5625,4.875,-0.15,-5.13,8.61,0,0,0
385,4.1875,39.0625,3.5,-0.29,-5.26,8.25,0,0,0
386,26.0625,36.0625,4.125,-0.33,-5.33,7.76,0,0,0
387,77.75,34.5,7.6875,-0.25,-4.52,8.15,0,0,0
388,94.25,36.75,10.4375,-0.33,-3.48,8.92,0,0,0
389,91.125,38.25,16.25,-0.8,-2.84,9.93,0,0,0
390,56.6875,36.5625,14.875,-0.91,-2.91,10.05,0,0,0
391,39.3125,34.0625,11.625,-1.23,-3.4,9.32,0,0,0
392,25.8125,29.9375,3.25,-1.16,-3.58,8.85,0,0,0
393,30.8125,29.4375,0.375,-1.1,-3.46,8.93,0,0,0
394,41.75,30.6875,-0.5,-0.97,-3.14,9.31,0,0,0
395,46.9375,29.0625,0.6875,-1.01,-3.4,8.95,0,0,0
396,53.125,26.4375,0.6875,-1,-3.35,8.96,0,0,0
397,75.875,21.4375,-1.25,-1.06,-3.16,8.81,0,0,0
398,103.4375,14.1875,-2.8125,-1.18,-2.35,8.99,0,0,0
399,111.8125,10.5625,-3.375,-1.28,-2.06,9.22,0,0,0
400,112.125,13.75,-4.1875,-1.09,-1.3,9.53,0,0,0
401,103.8125,30.1875,-5.1875,-0.92,-1.31,9.48,0,0,0
402,104.3125,36,-6.8125,-1.43,-1.55,9.23,0,0,0
403,119.8125,30.75,-12.3125,-1.69,-1.56,9.05,0,0,0
404,152,10.4375,-20.6875,-1.68,-1.48,8.89,0,0,0
405,166.125,1.9375,-25.1875,-1.34,-0.11,9.52,0,0,0
406,165.1875,-3.5,-31.5,-1.08,1.19,9.88,0,0,0
407,152.25,-3.25,-35.5625,-1.1,1.38,9.89,0,0,0
408,119,1.8125,-45.5625,-1.05,1.49,9.47,0,0,0
409,103.0625,4,-50.75,-1.22,1.75,8.61,0,0,0
410,103.3125,2.875,-51.875,-1.17,2.01,8.78,0,0,0
411,99.25,4.0625,-49.1875,-1.1,3.01,9.4,0,0,0
412,89.5625,2.875,-46.625,-1.09,3,9.31,0,0,0
413,76.25,5.125,-41.4375,-1.35,2.36,8.14,0,0,0
414,84.375,4.6875,-39,-1.53,2.3,7.87,0,0,0
415,121.125,-2.4375,-32.5,-1.5,2.69,8.22,0,0,0
416,144.75,-6.125,-28.3125,-1.54,3.99,9.37,0,0,0
417,139.9375,-7.6875,-26.9375,-1.51,4.28,9.54,0,0,0
418,106.375,-9.625,-26.875,-1.67,4.23,8.93,0,0,0
419,88.9375,-9.1875,-29.0625,-1.56,4.21,8.6,0,0,0
420,69.625,-8.125,-32,-1.86,4.16,8.05,0,0,0
421,62.3125,-6.6875,-33.125,-1.67,4.29,8.09,0,0,0
422,59.125,-4.5625,-33.0625,-1.85,4.9,8.12,0,0,0
423,44.125,-7.625,-30.625,-1.9,4.98,7.87,0,0,0
424,35,-9.75,-28.6875,-1.77,4.89,7.83,0,0,0
425,23.625,-7.25,-25.125,-1.72,4.26,7.03,0,0,0
426,31.1875,3,-25.4375,-1.81,3.92,6.84,0,0,0
427,40.9375,10.25,-27.6875,-1.95,4.16,6.97,0,0,0
428,54.0625,19.8125,-32.125,-2.13,4.61,7.49,0,0,0
429,37,22.5,-35.125,-2.48,5.4,8.46,0,0,0
430,14.8125,20.875,-36.75,-2.51,5.57,8.74,0,0,0
431,-43.625,19.3125,-40,-2.65,5.42,8.91,0,0,0
432,-86.8125,22.625,-44,-2.6,4.71,8.17,0,0,0
433,-90.375,23,-45.3125,-2.98,4.2,7.85,0,0,0
434,-73.0625,15.0625,-38.375,-3.31,4.09,8.36,0,0,0
435,-60.5,-6.4375,-27.125,-3.32,4.18,8.67,0,0,0
436,-64.875,-18.8125,-22.9375,-3.27,4.46,9.6,0,0,0
437,-99.8125,-32.625,-18.5625,-3.37,4.28,9.77,0,0,0
438,-128.1875,-35.4375,-19.75,-3.3,3.72,9.31,0,0,0
439,-174.125,-27.75,-31.625,-2.52,2.77,7.58,0,0,0
440,-153.3125,-12.25,-35,-2.41,2.02,6.72,0,0,0
441,-126.5,-13.1875,-28.8125,-2.37,1.92,6.9,0,0,0
442,-66.875,-19.625,-8.6875,-2.32,2.09,8.35,0,0,0
443,-44.6875,-22.1875,1.0625,-2.61,2.07,9,0,0,0
444,-36.25,-28.6875,12.125,-3.26,1.93,10.39,0,0,0
445,-50.1875,-34.25,11.6875,-3.37,1.92,10.54,0,0,0
446,-100.5,-43.8125,2.625,-3.14,1.7,10.32,0,0,0
447,-150.25,-47.375,-8.6875,-2.47,0.79,8.75,0,0,0
448,-161.1875,-46.9375,-11.625,-2.1,0.42,8.25,0,0,0
449,-139.9375,-39.3125,-10.8125,-1.82,-0.45,7.77,0,0,0
450,-116.75,-36.9375,-7.4375,-1.91,-0.51,7.99,0,0,0
451,-74.375,-34.0625,-0.25,-2.08,-0.02,9.92,0,0,0
452,-68.8125,-41.3125,5.625,-2.37,0.08,10.3,0,0,0
453,-80.75,-51.5,6.75,-2.48,-0.13,10.38,0,0,0
454,-106.9375,-69.8125,5.625,-2.24,-1.19,9.32,0,0,0
455,-113.125,-73,3.5,-2.09,-1.52,8.99,0,0,0
456,-105.625,-66.1875,-3.5,-1.27,-2.09,8.25,0,0,0
457,-82.9375,-58.1875,-6.8125,-0.96,-1.83,8.71,0,0,0
458,-75.25,-56.8125,-5.5625,-1.08,-1.3,9.52,0,0,0
459,-81.0625,-63.625,-0.25,-1.07,-1.51,9.46,0,0,0
460,-91.4375,-70.6875,4.875,-0.49,-2.66,8.22,0,0,0
461,-86.4375,-67.5625,6.5,-0.32,-2.92,8,0,0,0
462,-65.9375,-56.625,7.1875,-0.26,-2.84,8.49,0,0,0
463,-58.8125,-49.4375,7.25,-0.08,-2.78,8.56,0,0,0
464,-60.125,-47,8.5625,0.15,-2.63,8.41,0,0,0
465,-57.1875,-43.6875,16,0.74,-2.9,7.58,0,0,0
466,-32.25,-31.8125,29.25,0.78,-2.99,7.45,0,0,0
467,-13.875,-26.375,37.125,0.76,-3.16,7.55,0,0,0
468,20.5,-19.875,51.3125,0.25,-3.13,8.1,0,0,0
469,31.0625,-18.4375,55.875,0.2,-3.07,8.59,0,0,0
470,34.8125,-17.125,60.125,0.38,-2.99,8.6,0,0,0
471,32.5,-14.0625,61.5,0.45,-2.96,8.62,0,0,0
472,25.75,-5.6875,63.8125,-0.13,-2.96,9.09,0,0,0
473,22.9375,0.75,62.875,-0.28,-3.15,9.59,0,0,0
474,6.25,0.4375,59.3125,-0.32,-3.48,9.98,0,0,0
475,-4.4375,-14.5,53.875,-0.31,-3.47,9.97,0,0,0
476,-7.5625,-25.375,51.75,-0.01,-3.34,9.81,0,0,0
477,-14.6875,-39.5,47.9375,0.09,-3.26,9.31,0,0,0
478,-18.625,-43.1875,47.0625,0.56,-3.38,8.72,0,0,0
479,-17.25,-35.875,47.875,0.65,-3.52,8.49,0,0,0
480,-8.0625,-25.375,50.6875,0.29,-3.14,8.42,0,0,0
481,1.3125,-23.3125,54,0.79,-4.57,7.98,0,0,0
482,25.6875,-23.375,54.625,0.2,-4,8.87,0,0,0
483,33.5625,-23.25,47.875,0.47,-3.75,8.99,0,0,0
484,31.6875,-22.875,37.75,0.89,-3.47,9.69,0,0,0
485,8.8125,-18.6875,32.375,-0.08,-3.5,10.11,0,0,0
486,-7.5,-20.375,26.875,-0.14,-3.56,9.99,0,0,0
487,-33.3125,-32.5625,11.625,0.53,-4.07,9.3,0,0,0
488,-33.25,-40.125,4.0625,0.68,-4.03,9.14,0,0,0
489,-30.125,-45.6875,3,0.8,-3.97,8.94,0,0,0
490,-18.25,-49.6875,2.375,1.22,-3.9,8.68,0,0,0
491,3.6875,-55.8125,7.125,1.25,-3.84,8.42,0,0,0
492,26.875,-59.1875,11.875,1.38,-4.1,7.47,0,0,0
493,83.1875,-68.125,25.8125,1.63,-3.44,7.19,0,0,0
494,107.0625,-65.8125,31.5625,1.79,-2.87,7.56,0,0,0
495,127.8125,-47.9375,35.8125,2.01,-2.2,8.4,0,0,0
496,105.5625,-16.5,31.5625,2.02,-2.1,8.43,0,0,0
497,92.8125,-1.875,28.4375,2.01,-2.25,8.23,0,0,0
498,85,16,32.375,1.8,-2.09,7.69,0,0,0
499,92.75,23.9375,37.375,1.6,-1.57,7.35,0,0,0
500,120.3125,28.625,38.4375,1.24,-1.53,8.05,0,0,0
501,129.3125,29,37.75,1.48,-1.46,8.42,0,0,0
502,142.3125,31.5,38.5625,1.36,-0.84,8.88,0,0,0
503,143.375,38.8125,36.5625,0.98,-0.22,9.76,0,0,0
504,136.1875,39.0625,35.3125,0.84,-0.11,9.65,0,0,0
505,116.625,33.4375,32.0625,0.43,0.39,9.72,0,0,0
506,104.4375,23.3125,27,0.6,0.23,9.41,0,0,0
507,83.5,13.125,18.6875,0.73,0.46,8.82,0,0,0
508,79.1875,7.625,13.75,0.94,0.37,8.26,0,0,0
509,88.25,11.0625,14.5,1.39,0.66,8.61,0,0,0
510,93.6875,28.6875,11.375,0.81,0.86,9.03,0,0,0
511,76.625,39,-2.9375,0.48,0.89,8.84,0,0,0
512,70.125,41.0625,-11.875,0.5,1.24,8.72,0,0,0
513,61.8125,44.375,-26.5625,0.52,1.71,8.64,0,0,0
514,59.0625,47.75,-29.3125,0.72,2.28,8.69,0,0,0
515,64.625,52.6875,-19.375,0.59,2.53,8.84,0,0,0
516,84.1875,45.3125,-0.75,-0.18,2.67,9.11,0,0,0
517,92.1875,38.75,5,-0.22,2.69,9.27,0,0,0
518,92.0625,27.5625,4.75,-0.43,2.6,9.18,0,0,0
519,73.1875,26.25,-9.5625,-0.39,2.51,9.22,0,0,0
520,57.375,31.3125,-21.125,-0.32,2.53,9.44,0,0,0
521,5.75,43.5625,-44.1875,-0.06,2.9,9.51,0,0,0
522,-43.9375,56.25,-58.4375,-0.21,2.97,9.6,0,0,0
523,-62.8125,55.25,-61.25,-0.75,2.72,9.16,0,0,0
524,-73.5,39.4375,-57.4375,-0.79,2.62,8.46,0,0,0
525,-62.5,33.5,-52,-1.04,1.92,8.39,0,0,0
526,-24.6875,26.0625,-36.5,-1.28,2.21,8.74,0,0,0
527,2.375,22.3125,-38.75,-1.77,1.8,10.26,0,0,0
528,1.5625,21.3125,-43.8125,-2.08,1.62,10.64,0,0,0
529,-25.75,16.375,-66.625,-2.36,1.38,10.62,0,0,0
530,-47.75,14.5625,-83.875,-2.31,1.56,10.54,0,0,0
531,-93.6875,17.375,-114.125,-1.21,2.45,9.94,0,0,0
532,-110.9375,17.8125,-119.75,-1.74,1.96,9.49,0,0,0
533,-116.5,19.375,-112.8125,-1.51,1.64,8.78,0,0,0
534,-77.3125,12.125,-96,-1.68,0.76,7.69,0,0,0
535,-40.5625,6.375,-86.3125,-1.8,0.88,7.92,0,0,0
536,31.8125,-3.9375,-64.125,-2.11,1.8,9.85,0,0,0
537,50.4375,-9.4375,-54.0625,-2.28,2.07,10.38,0,0,0
538,42.5625,-27.3125,-44,-3.16,1.82,11.33,0,0,0
539,-5.0625,-48.3125,-52.375,-3.06,1.69,11.32,0,0,0
540,-32.375,-54.6875,-60.3125,-2.41,1.67,10.3,0,0,0
541,-69.5,-58.125,-72.6875,-1.57,1.26,8.93,0,0,0
542,-70.625,-43.9375,-73.8125,-1.4,1.27,8.71,0,0,0
543,-63.4375,-36.9375,-71.5625,-1.96,0.67,9.1,0,0,0
544,-56.1875,-36.125,-72.6875,-2.58,-0.08,9.62,0,0,0
545,-56.375,-37.0625,-80.125,-1.91,-0.44,9.24,0,0,0
546,-59.25,-49.4375,-100.4375,-1.43,-0.95,9.03,0,0,0
547,-44.0625,-49.9375,-107.5,-1.13,-0.5,8.42,0,0,0
548,-27.875,-47.6875,-104.9375,-0.97,-0.42,8.35,0,0,0
549,6.625,-43.8125,-92.3125,-1.13,-0.18,9.27,0,0,0
550,15.3125,-44.4375,-83.125,-1.67,-0.57,10.1,0,0,0
551,5.375,-42.1875,-85.4375,-1.55,-0.72,10.21,0,0,0
552,-31.625,-32.6875,-105.75,-0.87,-0.71,9.71,0,0,0
553,-52.3125,-12.625,-127,-0.99,-0.71,8.52,0,0,0
554,-47.25,-6.4375,-133.25,-1.11,-0.61,8.22,0,0,0
555,-15.8125,-12.4375,-133.9375,-0.5,-0.41,8.48,0,0,0
556,12.25,-26.625,-113.375,0.48,-0.16,8.89,0,0,0
557,19.1875,-29.625,-98.625,0.41,-0.11,8.92,0,0,0
558,19.1875,-28.4375,-81.375,-0.45,-0.35,9.13,0,0,0
559,14.0625,-22,-80.1875,-0.68,-0.32,9.15,0,0,0
560,1.4375,-5.3125,-87.0625,-0.42,0,8.36,0,0,0
561,7.9375,9.875,-88.1875,0.28,0.26,8.32,0,0,0
562,15.5625,13.8125,-82.8125,0.47,0.27,8.48,0,0,0
563,24.875,15.875,-66.5,0.14,0.77,9.24,0,0,0
564,22.125,12,-58.125,0.03,0.79,9.41,0,0,0
565,11.4375,9,-44,-0.33,0.37,9.43,0,0,0
566,6.875,6.4375,-38.5,-0.26,0.28,9.37,0,0,0
567,2.75,2.75,-31.1875,-0.23,-0.09,9.33,0,0,0
568,-4.75,-2.0625,-30.125,-0.22,-0.12,9.35,0,0,0
569,-12.0625,-3.4375,-31.8125,-0.15,-0.21,9.36,0,0,0
570,-25.5625,-0.4375,-34.0625,-0.04,-0.49,8.6,0,0,0
571,-25.6875,3.75,-34.625,0.12,-0.81,8.35,0,0,0
572,-9,15.1875,-33.4375,-0.16,-1.02,8.45,0,0,0
573,11.9375,28.25,-35.625,-0.29,-0.83,8.91,0,0,0
574,13.375,31.5625,-37.1875,-0.65,0.06,9.74,0,0,0
575,-7.375,29,-34.25,-0.76,0.22,9.86,0,0,0
576,-7.375,29,-34.25,-0.73,-0.21,9.31,0,0,0
577,-11.875,26.5,-30.3125,-0.68,-0.41,9.16,0,0,0
578,3.4375,31.1875,-22.3125,-0.88,-0.01,9.56,0,0,0
579,3.4375,31.1875,-22.3125,-0.92,0.04,9.69,0,0,0
580,4.75,20.4375,-14,-1.12,-0.19,9.91,0,0,0
581,-8.5625,2.75,-16.125,-0.95,-1.52,9.58,0,0,0
582,-8.5625,2.75,-16.125,-1.02,-1.53,9.57,0,0,0
583,-21.875,5.5,-31.6875,-1.14,-1.34,9.07,0,0,0
584,-7.3125,25.1875,-45.9375,-0.95,-1.19,8.63,0,0,0
585,-7.3125,25.1875,-45.9375,-0.46,-0.43,8.66,0,0,0
586,19.875,27.5,-34.75,-0.74,-0.38,9.5,0,0,0
587,21.875,25.1875,-29.875,-1.49,-0.63,9.92,0,0,0
588,6.0625,21.4375,-32.5625,-2.08,-0.86,9.72,0,0,0
589,-9.5625,18.4375,-44.1875,-1.86,-0.23,8.99,0,0,0
590,-9.9375,19.5,-47,-1.68,0.12,8.92,0,0,0
591,-0.8125,21.8125,-38.5625,-1.21,0.65,9.02,0,0,0
592,4.0625,22.25,-29.625,-1.09,0.65,9.26,0,0,0
593,5.1875,20.0625,-8.625,-1.23,0.22,9.49,0,0,0
594,4.6875,18.6875,5.8125,-1.45,-0.21,9.21,0,0,0
595,9.125,18.1875,11.0625,-1.75,-0.16,9.05,0,0,0
596,16.1875,17.875,25.5625,-1.64,0.51,9.46,0,0,0
597,11.4375,20.1875,32.375,-1.42,0.75,9.68,0,0,0
598,4.875,22.6875,42.25,-0.79,0.64,9.88,0,0,0
599,-6.625,16.5,68.25,-0.86,0.02,9.77,0,0,0
600,0,7.75,92.0625,-1.16,-0.83,9.66,0,0,0
601,8.75,-4.75,104.25,-1.72,-0.96,9.66,0,0,0
602,10.125,-9.25,107.4375,-1.6,-0.76,9.74,0,0,0
603,7.4375,-12.625,117.5625,-1.3,0.17,9.58,0,0,0
604,2.9375,-17.0625,123.8125,-1.61,-0.1,9.44,0,0,0
605,-9.8125,-28.75,130.875,-2.28,-0.75,9.13,0,0,0
606,-26.75,-40.125,124.3125,-2.29,-1.21,9.03,0,0,0
607,-33.125,-39.5625,116.3125,-2.25,-1.06,8.98,0,0,0
608,-40.3125,-33.125,102.125,-1.95,-0.74,8.62,0,0,0
609,-37.5625,-26.6875,103.875,-0.86,-0.67,8.42,0,0,0
610,-31.0625,-23,110.4375,-0.62,-0.73,8.53,0,0,0
611,-11.6875,-14.875,119.8125,-0.71,-1.55,8.54,0,0,0
612,-1,-9.875,115.0625,-1.41,-1.87,9.21,0,0,0
613,-3.5,-8.9375,106.875,-1.71,-1.9,9.5,0,0,0
614,-16.1875,-4.875,85.6875,-1.97,-1.32,9.78,0,0,0
615,-29.9375,-1.6875,69.125,-1.84,-0.96,9.72,0,0,0
616,-35.75,-3.1875,67.6875,-0.41,-0.24,9.51,0,0,0
617,-34.5625,-4.125,79.9375,-0.23,-0.97,9.21,0,0,0
618,-7.625,4.3125,93.875,-0.52,-1.49,9.08,0,0,0
619,9.625,7.6875,98.5,-1.46,-1.24,8.88,0,0,0
620,30.4375,10.625,93.3125,-1.76,0,9.48,0,0,0
621,23.5,9.25,86.3125,-1.33,0.4,9.62,0,0,0
622,15.5625,9.3125,87.5625,-0.75,0.25,9.68,0,0,0
623,6.125,12.25,93,-1.27,-0.66,9.48,0,0,0
624,4.5,13.125,94.9375,-1.49,-0.74,9.53,0,0,0
625,1.0625,17.375,88.875,-1.95,0.02,10.07,0,0,0
626,-5.875,13.3125,82.1875,-2.05,0.49,10.09,0,0,0
627,-22.3125,0.5625,70.5625,-1.64,0.58,9.82,0,0,0
628,-30.25,-6.875,69.1875,-1.3,0.36,9.83,0,0,0
629,-40.9375,-12.625,77.375,-0.9,0.17,9.82,0,0,0
630,-39.0625,-10.375,89.75,-1.24,0.04,9.68,0,0,0
631,-33.6875,-9.9375,94.1875,-1.41,0.16,9.44,0,0,0
632,-21.6875,-19.875,96.625,-1.69,-0.24,8.99,0,0,0
633,-16.1875,-25.875,96.5,-1.58,-0.29,8.99,0,0,0
634,-9.4375,-27.25,97.5,-0.66,0.04,9.25,0,0,0
635,5,-26.4375,106.9375,-0.64,0.08,9.23,0,0,0
636,20.625,-25.3125,117.375,-0.61,-0.21,8.65,0,0,0
637,54,-23.8125,142.75,-0.47,0.16,8.75,0,0,0
638,64.75,-20.75,152.75,-0.53,0.23,8.73,0,0,0
639,75.5,-12.9375,162.6875,-0.69,0.71,9.06,0,0,0
640,82.9375,-7.25,158.75,-0.65,0.96,8.82,0,0,0
641,86.375,-6.5625,153.5,-1.09,0.37,9.39,0,0,0
642,74.375,-5,142.625,-1.32,0.31,10.16,0,0,0
643,21.625,-3.1875,122.125,-1.42,1.19,11.29,0,0,0
644,-13.6875,1.5,108.9375,-1.27,1.35,11.43,0,0,0
645,-80.375,-1,88.375,-1.02,-0.68,10.51,0,0,0
646,-96.5625,-11.875,59.4375,-0.82,-0.9,9.15,0,0,0
647,-87.75,-18.4375,45.3125,-0.47,-1.2,8.56,0,0,0
648,-59.1875,-14.75,32.75,0,-1.19,8.21,0,0,0
649,-33.75,3.125,32.375,0.13,-1.12,8.63,0,0,0
650,-25.375,3,33.625,-0.68,-1.44,9.23,0,0,0
651,-5.375,-1.125,36.0625,-0.03,-1.25,9.32,0,0,0
652,3.875,-6.3125,33.1875,-0.67,-1.03,9.54,0,0,0
653,3.0625,-18,25.8125,-0.22,-0.71,9.7,0,0,0
654,-16.25,-15.25,20.75,0.28,-0.37,8.82,0,0,0
655,-23.5625,-5.625,21.6875,0.54,-0.28,8.39,0,0,0
656,-16.3125,26.375,30.125,0.42,-0.68,8.4,0,0,0
657,-7.5,35.25,33.4375,-0.07,-0.8,8.72,0,0,0
658,1.25,31.1875,30.1875,-0.99,-0.87,9.98,0,0,0
659,-0.4375,22.875,23.4375,-0.95,-0.63,10.36,0,0,0
660,-10.5625,-4.75,13.625,-1.16,-0.44,10.49,0,0,0
661,-18.3125,-20.625,16.6875,-0.48,0.31,9.75,0,0,0
662,-20,-21.3125,23.5,0.11,0.26,9.3,0,0,0
663,-13.375,-12.6875,41.6875,0.02,-0.34,8.43,0,0,0
664,-7.875,-7.8125,44.5625,-0.03,-1.09,8.22,0,0,0
665,2.875,-2.8125,40.3125,-0.18,-1.25,9.24,0,0,0
666,-8.5,0.4375,29.8125,-0.34,-0.76,9.51,0,0,0
667,-21.4375,2.125,26.75,-0.33,-0.2,9.92,0,0,0
668,-39.1875,3.8125,29.0625,0.08,-0.55,9.21,0,0,0
669,-37.625,9.375,33.375,0.03,-1.08,8.95,0,0,0
670,-18.1875,15.4375,31.9375,-0.68,-2.15,8.91,0,0,0
671,1.75,11.9375,16.4375,-0.67,-1.3,10.04,0,0,0
672,0.625,7.875,12.3125,-0.22,-0.06,10.86,0,0,0
673,-21,-8.0625,14.0625,-0.65,0.18,10.14,0,0,0
674,-38.25,-24.375,27.3125,-0.12,-0.36,8.93,0,0,0
675,-34.25,-26.6875,32.75,0.04,-0.85,8.25,0,0,0
676,-0.0625,-16.9375,43.25,0.25,-1.57,8.59,0,0,0
677,27,-1.9375,51.875,-0.01,-1.84,9.12,0,0,0
678,33.875,-2,54.1875,-0.5,-1.93,9.49,0,0,0
679,47.75,-12.0625,52.0625,-0.45,-0.67,9.53,0,0,0
680,49.4375,-19.8125,47.8125,-0.33,-0.14,9.5,0,0,0
681,37.875,-30.75,46.0625,-0.02,-0.21,9.4,0,0,0
682,23.25,-19.375,53.875,-0.07,-0.47,9.3,0,0,0
683,16.875,-9.5625,58.4375,0.2,-0.66,9.79,0,0,0
684,3.6875,9.6875,61.3125,0.11,-0.86,10.27,0,0,0
685,-5.125,11.3125,62.625,-0.76,-1.04,10.85,0,0,0
686,-17.375,-12.5625,49.4375,-0.94,-0.79,9.87,0,0,0
687,-20.25,-29.5,36.9375,-0.75,-0.54,9.52,0,0,0
688,-26.5625,-39.9375,26.5,0.35,-1.05,9.49,0,0,0
689,-32,-21.375,32.375,0.42,-1.36,8.85,0,0,0
690,-29.4375,-11.5,32.625,0.51,-1.65,8.38,0,0,0
691,-18.5,0.25,26.3125,0.06,-1.66,8.36,0,0,0
692,-10.75,1.25,21.875,0.67,-0.88,8.53,0,0,0
693,3.4375,2.125,23.1875,0.6,-0.73,8.59,0,0,0
694,11.875,1.8125,30.1875,0.41,-0.76,8.59,0,0,0
695,14.75,2.5625,32.4375,0.33,-1.21,8.68,0,0,0
696,17.4375,5.5625,30.8125,0.26,-1.42,9.55,0,0,0
697,15.375,7.125,26.25,0.12,-1.49,9.88,0,0,0
698,8.9375,5.9375,11,-0.17,-1.67,9.95,0,0,0
699,3.8125,-5.4375,-7.9375,0.03,-1.51,9.57,0,0,0
700,1.8125,-6.75,-15.375,0.45,-1.26,9.5,0,0,0
701,-2.375,1.375,-22.25,0.65,-0.86,9.46,0,0,0
702,-3.75,9.4375,-24.5,0.49,-0.92,9.62,0,0,0
703,-1.8125,7.9375,-23.875,0.34,-1.33,9.64,0,0,0
704,11.5625,-4.3125,-26.5,0,-2.18,9.41,0,0,0
705,21.125,-15.125,-33.25,-0.08,-2.7,8.99,0,0,0
706,50.1875,-30.5625,-62.125,0.08,-1.81,8.02,0,0,0
707,62.5,-15.9375,-88.3125,1.18,0.24,9.71,0,0,0
708,54.5625,-3.6875,-87.875,0.68,0.24,9.46,0,0,0
709,39.375,5.9375,-80.75,-0.02,-0.04,9.16,0,0,0
710,36.25,0.25,-79.8125,-0.52,-0.91,8.87,0,0,0
711,37.9375,-17,-95.8125,-0.55,-0.52,8.59,0,0,0
712,39.375,-13.1875,-111.0625,-0.08,0.53,9.53,0,0,0
713,19.125,7.6875,-115.5,1.24,2.5,10.25,0,0,0
714,-12.3125,17.1875,-83.125,0.17,1.25,9.73,0,0,0
715,-20.4375,11.125,-66.9375,0.01,0.9,9.46,0,0,0
716,-20.5,-13.125,-53.5,-0.31,0.08,8.99,0,0,0
717,-15.625,-20.25,-56.6875,0.39,0.77,8.98,0,0,0
718,-8.875,-13.0625,-61.875,1.42,1.39,9.51,0,0,0
719,-10.125,1.4375,-46.5,1.04,0.85,9.61,0,0,0
720,-7.75,3,-36.6875,0.41,0.14,9.21,0,0,0
721,4.5625,-4.875,-28.625,0.28,-0.08,9.29,0,0,0
722,8.625,-7.6875,-28.9375,0.33,0.03,9.46,0,0,0
723,5.6875,-4.9375,-29.75,0.7,0.54,9.75,0,0,0
724,-3.125,1.8125,-24.5,0.5,0.44,9.81,0,0,0
725,-4.9375,2.6875,-21.8125,0.16,0.08,9.55,0,0,0
726,1.25,-6.8125,-25.625,-0.26,-1,9.24,0,0,0
727,9.375,-15.3125,-41,-0.02,-1.01,9.21,0,0,0
728,12,-14.375,-48.75,0.45,0.02,9.12,0,0,0
729,10.375,-9.25,-52.9375,0.54,0.56,9.42,0,0,0
730,8.3125,-6.8125,-49.875,0.24,0.17,9.14,0,0,0
731,9.5,-7.625,-45,0.25,-0.1,8.76,0,0,0
732,12.6875,-7.25,-47.9375,0.55,-0.19,8.53,0,0,0
733,10.375,-5.25,-53.5,0.67,0.26,9,0,0,0
734,2.875,11.75,-64,1.1,0.86,9.33,0,0,0
735,-1.25,16,-64.9375,0.42,0.84,9.05,0,0,0
736,2.125,14.8125,-65,0.25,0.32,8.94,0,0,0
737,4.125,7.4375,-63.0625,-0.02,0.15,9.23,0,0,0
738,4.3125,0.625,-57.6875,0.27,0.69,9.47,0,0,0
739,-7.75,7.0625,-52,0.45,0.78,9.89,0,0,0
740,-12.6875,9.1875,-49.6875,0.33,0.33,9.63,0,0,0
741,-7.6875,3.5625,-51.3125,-0.09,-0.41,8.82,0,0,0
742,0.5,-1.9375,-54.1875,-0.25,-0.57,9.01,0,0,0
743,9.4375,-4.875,-61.1875,-0.6,-1.37,9.79,0,0,0
744,6.375,-5.8125,-81.0625,0.05,0.96,9.39,0,0,0
745,2.5,-5.5,-81.5625,0.81,0.9,10.07,0,0,0
746,-18.125,-4.9375,-65.1875,0.22,0.14,9.51,0,0,0
747,-21.75,-7.6875,-60.8125,-0.05,0.02,9.11,0,0,0
748,-7.125,-13.4375,-66.875,0.2,0.26,8.82,0,0,0
749,7.3125,-14.25,-67.0625,0.09,0.42,9.2,0,0,0
750,9.75,-12.125,-64.8125,0.29,0.44,9.23,0,0,0
751,3.6875,-5.8125,-62.4375,0,0.09,9.7,0,0,0
752,-8.3125,-5.6875,-70.625,0,-0.07,9.63,0,0,0
753,-11.5625,-3.75,-75.25,0.19,0.05,9.36,0,0,0
754,-10.3125,0.5625,-82.5,-0.07,0.39,8.77,0,0,0
755,-7.125,0.875,-85.125,-0.08,0.45,8.64,0,0,0
756,-3.0625,5.625,-85,0.47,0.6,8.74,0,0,0
757,1.5625,19.125,-80,0.12,0.3,8.9,0,0,0
758,3.75,24.875,-79.4375,-0.32,0.22,9.11,0,0,0
759,4.1875,24.625,-86.125,-0.69,0.18,9.27,0,0,0
760,1.25,19.875,-90.375,-0.47,1.21,9.72,0,0,0
761,-12.5,18.375,-86.375,0.19,1.65,10,0,0,0
762,-20.8125,20.375,-78.875,0.21,1.32,9.51,0,0,0
763,-19.9375,21,-68.9375,-0.23,0.4,8.46,0,0,0
